StudentID,Course,Grade,Section_Grade
STU111,English Language and Composition AP,11,86.94
STU111,Studio Art Drawing AP,11,90.52
STU111,Spanish IV,11,89.06
STU111,Pre-Calculus,11,90.35
STU111,Anatomy and Physiology Honors,11,83.83
STU111,Psychology AP,11,86.22
STU111,European History AP,11,86.56
STU409,English Language and Composition AP,11,87.9
STU409,Studio Art 2-D Design AP,11,94.39
STU409,Spanish IV,11,83.22
STU409,Pre-Calculus,11,75.5
STU409,Astronomy Honors,11,86.89
STU409,International Relations Honors,11,87.91
STU25,English Language and Composition AP,11,93.78
STU25,Chinese IV Honors,11,90.34
STU25,Pre-Calculus Honors,11,83.51
STU25,Environmental Science AP,11,92.89
STU25,European History AP,11,93.84
STU25,Government and Politics: United States AP,11,90.27
STU717,English Language and Composition AP,11,92.51
STU717,Latin III Honors,11,85.62
STU717,Pre-Calculus,11,76.86
STU717,Marine Science Honors,11,84.86
STU717,United States History AP,11,79.75
STU717,Government and Politics: United States AP,11,84.72
STU195,English Literature and Composition AP,11,91.25
STU195,Spanish IV,11,91.54
STU195,Pre-Calculus Honors,11,91.47
STU195,Biology AP,11,92.86
STU195,Psychology AP,11,94.98
STU195,European History AP,11,95.82
STU776,English Literature and Composition AP,11,91.59
STU776,Spanish III,11,92.64
STU776,Calculus I Honors,11,95.62
STU776,Environmental Science AP,11,90.57
STU776,Marine Science Honors,11,95.8
STU776,AP Seminar (Capstone Year 1),11,88.8
STU98,English Literature and Composition AP,11,91.73
STU98,Studio Art 3-D Design AP,11,99.27
STU98,Spanish IV Honors,11,93.19
STU98,Pre-Calculus,11,90.55
STU98,Biology AP,11,84.6
STU98,Government and Politics: United States AP,11,94.92
STU98,AP Seminar (Capstone Year 1),11,91.12
STU587,English Literature and Composition AP,11,92.9
STU587,Spanish IV Honors,11,98.43
STU587,Calculus BC AP,11,90.1
STU587,Data Structures Post-AP,11,88.45
STU587,Chemistry AP,11,90.68
STU587,Science Research II Advanced,11,93
STU587,Microeconomics AP,11,92.07
STU35,English Literature and Composition AP,11,96.29
STU35,Spanish IV Honors,11,99.07
STU35,Calculus AB AP,11,91.9
STU35,Biology AP,11,98.13
STU35,Astronomy Honors,11,98.56
STU35,Science Research II Advanced,11,94
STU35,European History AP,11,97.53
STU665,English Literature and Composition AP,11,88.82
STU665,Studio Art 2-D Design AP,11,95.35
STU665,Chinese IV Honors,11,95.16
STU665,Calculus AB AP,11,86.31
STU665,Biology AP,11,80.2
STU665,Government and Politics: United States AP,11,89.77
STU665,AP Seminar (Capstone Year 1),11,90.9
STU487,English Literature and Composition AP,11,95.05
STU487,Spanish IV Honors,11,99.57
STU487,Calculus BC AP,11,98.83
STU487,Computer Science A AP,11,98.11
STU487,Biology AP,11,99.98
STU487,Organic Chemistry Post-AP,11,98.77
STU487,Microeconomics AP,11,98.84
STU73,English Literature and Composition AP,11,89.39
STU73,Spanish IV Honors,11,92.89
STU73,Calculus AB AP,11,84.26
STU73,Physics I AP,11,89.78
STU73,European History AP,11,91.44
STU73,Microeconomics AP,11,92.82
STU674,English Literature and Composition AP,11,97.05
STU674,Spanish IV Honors,11,98.92
STU674,Pre-Calculus Honors,11,94.83
STU674,Environmental Science AP,11,98.73
STU674,Psychology AP,11,98.49
STU674,European History AP,11,98.66
STU594,English Language and Composition AP,11,87.13
STU594,Studio Art 3-D Design AP,11,96.83
STU594,French IV,11,86.41
STU594,Pre-Calculus,11,90.48
STU594,Marine Science Honors,11,91.49
STU594,Government and Politics: United States AP,11,88.36
STU594,International Relations Honors,11,95.58
STU212,English Language and Composition AP,11,91.11
STU212,Art History AP,11,94.29
STU212,Chinese IV,11,92.03
STU212,Pre-Calculus,11,82.25
STU212,Marine Science Honors,11,91.47
STU212,European History AP,11,88.54
STU521,English Language and Composition AP,11,90.41
STU521,Chinese IV,11,90.1
STU521,Pre-Calculus Honors,11,78.23
STU521,Environmental Science AP,11,90.16
STU521,Marine Science Honors,11,94.35
STU521,European History AP,11,89.77
STU521,Government and Politics: United States AP,11,91.15
STU817,English Language and Composition AP,11,93.05
STU817,Spanish V Honors,11,96.79
STU817,Pre-Calculus Honors,11,89.98
STU817,Computer Science Principles AP,11,96.79
STU817,Environmental Science AP,11,95.31
STU817,World History AP,11,97.55
STU817,AP Seminar (Capstone Year 1),11,89
STU471,English Literature and Composition AP,11,96.28
STU471,Latin III Honors,11,98.14
STU471,Calculus AB AP,11,95.16
STU471,Biology AP,11,97.2
STU471,AP Seminar (Capstone Year 1),11,97.5
STU471,Social Entrepreneurship II Advanced,11,98.04
STU484,English Language and Composition AP,11,95.08
STU484,Chinese IV Honors,11,97.66
STU484,Calculus BC AP,11,96.68
STU484,Data Structures Post-AP,11,97
STU484,Chemistry AP,11,98.38
STU484,European History AP,11,93.55
STU716,English Literature and Composition AP,11,96.05
STU716,Chinese IV Honors,11,90.52
STU716,Calculus AB AP,11,89.48
STU716,Chemistry AP,11,90.7
STU716,Environmental Science AP,11,92.16
STU716,European History AP,11,90.76
STU716,Government and Politics: United States AP,11,93.73
STU442,English Language and Composition AP,11,93.08
STU442,Talented Writers Program I Honors,11,89.11
STU442,Spanish Literature and Culture AP,11,87.77
STU442,Pre-Calculus,11,89.69
STU442,Marine Science Honors,11,94.09
STU442,Government and Politics: United States AP,11,82.39
STU733,English Literature and Composition AP,11,95.94
STU733,Art History AP,11,99.07
STU733,Spanish III Honors,11,93.5
STU733,Calculus AB AP,11,93.3
STU733,Biology AP,11,95.64
STU733,Astronomy Honors,11,96.13
STU733,European History AP,11,96.34
STU436,English Language and Composition AP,11,84.19
STU436,Studio Art 3-D Design AP,11,82.2
STU436,Spanish IV,11,83.54
STU436,Pre-Calculus,11,84.97
STU436,Marine Science Honors,11,90.19
STU436,Psychology AP,11,75.75
STU71,English Literature and Composition AP,11,93.48
STU71,Chinese IV Honors,11,93.21
STU71,Pre-Calculus,11,96.5
STU71,Biology AP,11,90.72
STU71,European History AP,11,95.31
STU48,English Language and Composition AP,11,93.51
STU48,Studio Art 2-D Design AP,11,93.87
STU48,Spanish IV,11,93.88
STU48,Pre-Calculus Honors,11,95.03
STU48,Environmental Science AP,11,91.43
STU48,Government and Politics: United States AP,11,93.3
STU270,English Language and Composition AP,11,88.96
STU270,Spanish IV,11,95.01
STU270,Pre-Calculus Honors,11,81.18
STU270,Environmental Science AP,11,89.48
STU270,Psychology AP,11,89.19
STU270,European History AP,11,91.38
STU64,English Literature and Composition AP,11,91.63
STU64,Spanish IV Honors,11,98.38
STU64,Calculus BC AP,11,94.72
STU64,Data Structures Post-AP,11,95.95
STU64,Physics I AP,11,93.07
STU64,Environmental Science AP,11,95.48
STU64,Microeconomics AP,11,94.2
STU838,English Literature and Composition AP,11,89.82
STU838,Spanish Language and Culture AP (for Heritage Speakers),11,96.94
STU838,Calculus AB AP,11,91.15
STU838,Biology AP,11,87.61
STU838,Environmental Science AP,11,92.85
STU838,Psychology AP,11,92.83
STU586,English Literature and Composition AP,11,94.85
STU586,French IV Honors,11,94.69
STU586,Calculus AB AP,11,93.99
STU586,Biology AP,11,91.75
STU586,AP Seminar (Capstone Year 1),11,96.11
STU586,Psychology Research and Applications Post-AP,11,100
STU312,English Literature and Composition AP,11,94.54
STU312,French IV Honors,11,95.09
STU312,Pre-Calculus,11,93.7
STU312,Environmental Science AP,11,91.16
STU312,Psychology AP,11,91.14
STU312,European History AP,11,93.91
STU312,Social Entrepreneurship II Advanced,11,94.65
STU176,English Literature and Composition AP,11,93.46
STU176,Chinese IV Honors,11,93.52
STU176,Calculus AB AP,11,94.46
STU176,Computer Science A AP,11,94.79
STU176,Biology AP,11,98.9
STU176,Government and Politics: United States AP,11,96.35
STU176,Social Entrepreneurship II Advanced,11,95.96
STU746,English Literature and Composition AP,11,93.03
STU746,Spanish III Honors,11,93.95
STU746,Calculus AB AP,11,91.01
STU746,Chemistry AP,11,89.17
STU746,Environmental Science AP,11,95.07
STU746,AP Seminar (Capstone Year 1),11,88.66
STU263,English Language and Composition AP,11,90.66
STU263,Studio Art 2-D Design AP,11,93.61
STU263,French IV,11,83.16
STU263,Pre-Calculus Honors,11,85.51
STU263,Environmental Science AP,11,90.08
STU263,United States History AP,11,91.2
STU461,English Literature and Composition AP,11,88.94
STU461,Chinese IV Honors,11,90.11
STU461,Pre-Calculus,11,89.71
STU461,Environmental Science AP,11,88.07
STU461,Psychology AP,11,86.29
STU461,AP Seminar (Capstone Year 1),11,89.91
STU461,Social Entrepreneurship II Advanced,11,94.95
STU692,English Literature and Composition AP,11,85.41
STU692,French IV Honors,11,82.24
STU692,Pre-Calculus,11,86.51
STU692,Environmental Science AP,11,83.89
STU692,European History AP,11,86.84
STU692,Social Entrepreneurship II Advanced,11,94.11
STU549,English Language and Composition AP,11,89.53
STU549,Spanish IV,11,90.52
STU549,Pre-Calculus Honors,11,89.54
STU549,Marine Science Honors,11,88.84
STU549,Psychology AP,11,87.19
STU168,English Literature and Composition AP,11,96.1
STU168,Studio Art Drawing AP,11,97.17
STU168,Latin III Honors,11,97.17
STU168,Calculus BC AP,11,96.82
STU168,Biology AP,11,96.75
STU168,Organic Chemistry Post-AP,11,99.01
STU168,Science Research II Advanced,11,97
STU168,European History AP,11,98.75
STU597,English Literature and Composition AP,11,91.53
STU597,Spanish IV,11,89.06
STU597,Pre-Calculus Honors,11,79.73
STU597,Environmental Science AP,11,91.87
STU597,European History AP,11,93.76
STU597,Government and Politics: United States AP,11,90.46
STU190,English Literature and Composition AP,11,95.94
STU190,Spanish Literature and Culture AP,11,92.17
STU190,Calculus AB AP,11,89.37
STU190,Biology AP,11,92.97
STU190,Science Research II Advanced,11,97
STU190,Psychology AP,11,92.91
STU190,European History AP,11,97.41
STU670,English Language and Composition AP,11,86.98
STU670,Studio Art 3-D Design AP,11,94.51
STU670,Art History AP,11,88.6
STU670,Spanish III,11,92.63
STU670,Pre-Calculus,11,79.55
STU670,Marine Science Honors,11,89.78
STU494,English Language and Composition AP,11,92.66
STU494,Studio Art 3-D Design AP,11,96.34
STU494,Latin III Honors,11,94.88
STU494,Pre-Calculus,11,94.25
STU494,Astronomy Honors,11,93.82
STU494,Psychology AP,11,92.6
STU494,Government and Politics: United States AP,11,94.55
STU343,English Literature and Composition AP,11,93.4
STU343,Chinese IV Honors,11,88.2
STU343,Pre-Calculus Honors,11,75.99
STU343,Environmental Science AP,11,91.58
STU343,Government and Politics: United States AP,11,91.32
STU343,AP Seminar (Capstone Year 1),11,88.92
STU343,Social Entrepreneurship II Advanced,11,98.11
STU652,English Language and Composition AP,11,91.61
STU652,Studio Art Drawing AP,11,96.3
STU652,Art History AP,11,97.57
STU652,Spanish Literature and Culture AP,11,86.06
STU652,Pre-Calculus,11,75.94
STU652,Anatomy and Physiology Honors,11,93.23
STU167,English Literature and Composition AP,11,95.7
STU167,Studio Art 3-D Design AP,11,95.98
STU167,French IV Honors,11,91.91
STU167,Calculus AB AP,11,93.7
STU167,Environmental Science AP,11,95.34
STU167,European History AP,11,95.9
STU167,Government and Politics: United States AP,11,94.39
STU189,English Language and Composition AP,11,89.75
STU189,Spanish IV,11,86.86
STU189,Pre-Calculus,11,89.95
STU189,Marine Science Honors,11,90.68
STU189,Psychology AP,11,79.98
STU189,International Relations Honors,11,87.44
STU253,English Language and Composition AP,11,94.26
STU253,Spanish IV Honors,11,97.94
STU253,Calculus AB AP,11,90.1
STU253,Marine Science Honors,11,93.1
STU253,Astronomy Honors,11,94.83
STU253,European History AP,11,90.1
STU201,English Literature and Composition AP,11,90.62
STU201,Spanish IV Honors,11,97.69
STU201,Pre-Calculus,11,96.68
STU201,Environmental Science AP,11,87.86
STU201,Psychology AP,11,88.17
STU294,English Literature and Composition AP,11,93.5
STU294,Spanish IV Honors,11,99.07
STU294,Calculus BC AP,11,98.33
STU294,Computer Science A AP,11,94.48
STU294,Chemistry AP,11,97.09
STU294,European History AP,11,97.09
STU294,Microeconomics AP,11,96.56
STU749,English Literature and Composition AP,11,87.61
STU749,Studio Art 3-D Design AP,11,96.83
STU749,Spanish III,11,90.95
STU749,Pre-Calculus,11,88.15
STU749,Marine Science Honors,11,92.43
STU749,European History AP,11,89.55
STU742,English Literature and Composition AP,11,89.86
STU742,Spanish III,11,90.69
STU742,Pre-Calculus,11,85.01
STU742,Marine Science Honors,11,86.18
STU742,Psychology AP,11,82.88
STU742,Government and Politics: United States AP,11,92.18
STU84,English Literature and Composition AP,11,92.14
STU84,Studio Art 3-D Design AP,11,96.71
STU84,Spanish IV,11,92.08
STU84,Pre-Calculus Honors,11,79.4
STU84,Computer Science Principles AP,11,91.51
STU84,Environmental Science AP,11,88.67
STU84,European History AP,11,92.58
STU15,English Literature and Composition AP,11,94.13
STU15,Chinese IV Honors,11,97.12
STU15,Calculus AB AP,11,92.35
STU15,Biology AP,11,97.81
STU15,European History AP,11,99.05
STU15,Government and Politics: United States AP,11,97.22
STU478,English Language and Composition AP,11,86.13
STU478,Spanish III,11,93.44
STU478,Pre-Calculus,11,93.17
STU478,Marine Science Honors,11,95.97
STU478,Psychology AP,11,83.68
STU478,Constitutional Law Honors,11,97.42
STU125,English Language and Composition AP,11,89.45
STU125,Spanish IV Honors,11,90.06
STU125,Pre-Calculus Honors,11,87.16
STU125,Environmental Science AP,11,88.07
STU125,Psychology AP,11,89.09
STU125,European History AP,11,89.65
STU467,English Language and Composition AP,11,89.48
STU467,Spanish IV,11,89.34
STU467,Pre-Calculus,11,95.76
STU467,Data Structures Post-AP,11,88.12
STU467,Physics I AP,11,82.03
STU467,Government and Politics: United States AP,11,84.28
STU748,English Literature and Composition AP,11,91.53
STU748,Spanish IV,11,94.82
STU748,Pre-Calculus Honors,11,89.47
STU748,Environmental Science AP,11,95.93
STU748,Psychology AP,11,91.14
STU748,Social Entrepreneurship II Advanced,11,96.76
STU759,English Literature and Composition AP,11,94.75
STU759,Spanish IV Honors,11,99.07
STU759,Calculus AB AP,11,91.3
STU759,Biology AP,11,97.23
STU759,Anatomy and Physiology Honors,11,98.33
STU759,European History AP,11,95.67
STU95,English Language and Composition AP,11,89.24
STU95,French IV,11,82.1
STU95,Pre-Calculus,11,90.11
STU95,Computer Science Principles AP,11,89.58
STU95,Astronomy Honors,11,91.6
STU95,European History AP,11,86.33
STU559,English Literature and Composition AP,11,93.09
STU559,Spanish IV Honors,11,98.92
STU559,Statistics AP,11,96.09
STU559,Calculus BC AP,11,99.33
STU559,Biology AP,11,94.91
STU559,Microeconomics AP,11,97.68
STU185,English Language and Composition AP,11,89.5
STU185,Latin III Honors,11,93.92
STU185,Pre-Calculus,11,91.72
STU185,Marine Science Honors,11,91.53
STU185,Psychology AP,11,85.98
STU185,European History AP,11,89.53
STU768,English Literature and Composition AP,11,92.19
STU768,Spanish IV Honors,11,97.61
STU768,Pre-Calculus Honors,11,90.09
STU768,Computer Science A AP,11,90.01
STU768,Environmental Science AP,11,94.57
STU768,Psychology AP,11,90.42
STU205,English Literature and Composition AP,11,92.91
STU205,French IV Honors,11,90.96
STU205,Calculus AB AP,11,95.64
STU205,Computer Science Principles AP,11,97.48
STU205,Chemistry AP,11,94.46
STU205,Environmental Science AP,11,94.69
STU205,European History AP,11,93.29
STU220,English Language and Composition AP,11,88.62
STU220,Spanish IV,11,90.08
STU220,Pre-Calculus Honors,11,83.01
STU220,Marine Science Honors,11,94.69
STU220,European History AP,11,86.64
STU220,Government and Politics: United States AP,11,88.54
STU399,English Language and Composition AP,11,89.46
STU399,Spanish IV,11,87.86
STU399,Pre-Calculus,11,98.73
STU399,Computer Science A AP,11,82.66
STU399,Marine Science Honors,11,94.62
STU399,Government and Politics: United States AP,11,81.45
STU542,English Language and Composition AP,11,92.46
STU542,Latin III Honors,11,84.72
STU542,Pre-Calculus,11,81.69
STU542,Marine Science Honors,11,79.3
STU542,Government and Politics: United States AP,11,78.55
STU523,English Literature and Composition AP,11,93.78
STU523,Spanish IV Honors,11,97.43
STU523,Pre-Calculus Honors,11,92.49
STU523,Biology AP,11,93.94
STU523,European History AP,11,96.55
STU523,Government and Politics: United States AP,11,91.96
STU518,English Literature and Composition AP,11,96.89
STU518,Chinese IV Honors,11,97.08
STU518,Calculus BC AP,11,98.85
STU518,Data Structures Post-AP,11,98.35
STU518,Biology AP,11,98.58
STU518,Organic Chemistry Post-AP,11,98.77
STU518,Science Research II Advanced,11,98
STU518,Microeconomics AP,11,98.25
STU45,English Literature and Composition AP,11,92.58
STU45,Studio Art 2-D Design AP,11,97.09
STU45,Spanish IV,11,89.61
STU45,Pre-Calculus,11,97.48
STU45,Environmental Science AP,11,89.86
STU45,Anatomy and Physiology Honors,11,98.26
STU45,Psychology AP,11,88.53
STU199,English Language and Composition AP,11,91.34
STU199,Spanish Literature and Culture AP,11,88.68
STU199,Pre-Calculus Honors,11,85.28
STU199,Chemistry AP,11,92.7
STU199,Anatomy and Physiology Honors,11,97.41
STU199,European History AP,11,94.42
STU561,English Literature and Composition AP,11,90.65
STU561,Spanish IV Honors,11,97.53
STU561,Calculus AB AP,11,87.31
STU561,Biology AP,11,89.55
STU561,European History AP,11,91.49
STU561,AP Seminar (Capstone Year 1),11,90.46
STU259,English Language and Composition AP,11,84.65
STU259,Studio Art 3-D Design AP,11,93.78
STU259,Spanish IV,11,90.19
STU259,Pre-Calculus,11,84.09
STU259,Anatomy and Physiology Honors,11,84.09
STU259,United States History Honors,11,88.97
STU259,Psychology AP,11,82.9
STU210,English Literature and Composition AP,11,94.08
STU210,Spanish IV,11,92.59
STU210,Calculus I Honors,11,96.33
STU210,Environmental Science AP,11,92.96
STU210,Psychology AP,11,92.7
STU210,European History AP,11,94
STU210,AP Seminar (Capstone Year 1),11,90.79
STU240,English Literature and Composition AP,11,99.71
STU240,Chinese IV Honors,11,97.92
STU240,Calculus BC AP,11,98.13
STU240,Data Structures Post-AP,11,98.05
STU240,Biology AP,11,97.38
STU240,Science Research II Advanced,11,98
STU240,European History AP,11,98.52
STU459,English Language and Composition AP,11,90.59
STU459,Art History AP,11,90.87
STU459,Spanish Literature and Culture AP,11,81.46
STU459,Pre-Calculus,11,80.44
STU459,Marine Science Honors,11,92.61
STU459,Anatomy and Physiology Honors,11,81.7
STU588,English Language and Composition AP,11,88.34
STU588,Art History AP,11,92.68
STU588,Spanish III,11,95.41
STU588,Pre-Calculus,11,83.49
STU588,Marine Science Honors,11,92.41
STU588,European History AP,11,84.47
STU627,English Literature and Composition AP,11,93.16
STU627,French IV Honors,11,91.28
STU627,Pre-Calculus Honors,11,82.49
STU627,Biology AP,11,93.13
STU627,Anatomy and Physiology Honors,11,98.43
STU627,AP Seminar (Capstone Year 1),11,86.37
STU76,English Literature and Composition AP,11,89.81
STU76,Studio Art 3-D Design AP,11,97.68
STU76,Latin III Honors,11,94.23
STU76,Calculus AB AP,11,90.1
STU76,Environmental Science AP,11,95.25
STU76,Marine Science Honors,11,100.09
STU76,Psychology AP,11,92.68
STU741,English Literature and Composition AP,11,96.62
STU741,French IV Honors,11,95.44
STU741,Calculus BC AP,11,98.72
STU741,Computer Science A AP,11,95.8
STU741,Biology AP,11,96.5
STU741,Science Research II Advanced,11,98
STU741,European History AP,11,99.05
STU331,English Literature and Composition AP,11,91.13
STU331,Spanish Literature and Culture AP,11,90.82
STU331,Chinese IV Honors,11,97.16
STU331,Calculus BC AP,11,87.43
STU331,Biology AP,11,90.8
STU331,Anatomy and Physiology Honors,11,92.57
STU331,European History AP,11,94.48
STU91,English Language and Composition AP,11,90.98
STU91,Studio Art Drawing AP,11,96.35
STU91,Spanish IV Honors,11,94.42
STU91,Pre-Calculus,11,89.53
STU91,Marine Science Honors,11,91.94
STU91,Psychology AP,11,81.7
STU91,Government and Politics: United States AP,11,85.87
STU218,English Literature and Composition AP,11,85.1
STU218,Studio Art 3-D Design AP,11,97.44
STU218,Spanish IV,11,93.94
STU218,Latin III Honors,11,94.47
STU218,Pre-Calculus,11,82.5
STU218,Marine Science Honors,11,93.28
STU218,Psychology AP,11,80.15
STU671,English Literature and Composition AP,11,92.32
STU671,Latin III Honors,11,96.14
STU671,Calculus AB AP,11,92.75
STU671,Environmental Science AP,11,96.06
STU671,Psychology AP,11,96.42
STU671,European History AP,11,95.89
STU402,English Literature and Composition AP,11,91.94
STU402,Studio Art Drawing AP,11,95.13
STU402,Spanish IV Honors,11,96.75
STU402,Calculus AB AP,11,87.23
STU402,Biology AP,11,85.36
STU402,Microeconomics AP,11,88.76
STU129,English Literature and Composition AP,11,97.6
STU129,Studio Art Drawing AP,11,98.04
STU129,French IV Honors,11,96.91
STU129,Calculus AB AP,11,94.45
STU129,Biology AP,11,100.1
STU129,European History AP,11,98.33
STU391,English Language and Composition AP,11,93.77
STU391,Latin III Honors,11,95.01
STU391,Pre-Calculus Honors,11,85.14
STU391,Environmental Science AP,11,93.44
STU391,European History AP,11,96.73
STU391,AP Seminar (Capstone Year 1),11,91.12
STU391,Social Entrepreneurship II Advanced,11,93.64
STU217,English Literature and Composition AP,11,93.12
STU217,Spanish IV Honors,11,96.13
STU217,Statistics AP,11,95.58
STU217,Calculus AB AP,11,92.65
STU217,Data Structures Post-AP,11,95.2
STU217,Biology AP,11,93.26
STU217,Microeconomics AP,11,94.27
STU650,English Literature and Composition AP,11,92.01
STU650,Latin III Honors,11,98.61
STU650,Pre-Calculus Honors,11,92.4
STU650,Biology AP,11,92.65
STU650,Anatomy and Physiology Honors,11,97.58
STU650,Psychology AP,11,94
STU477,English Language and Composition AP,11,91.05
STU477,Studio Art 3-D Design AP,11,94.88
STU477,Spanish III,11,91.18
STU477,Pre-Calculus,11,89.5
STU477,Marine Science Honors,11,97.47
STU477,Psychology AP,11,77.09
STU313,English Literature and Composition AP,11,89.28
STU313,Studio Art 3-D Design AP,11,97.07
STU313,Latin III Honors,11,94.32
STU313,Pre-Calculus Honors,11,84.89
STU313,Anatomy and Physiology Honors,11,95.99
STU313,Psychology AP,11,91.21
STU313,Government and Politics: United States AP,11,91.2
STU434,English Literature and Composition AP,11,92.34
STU434,Studio Art Drawing AP,11,94.96
STU434,Spanish IV Honors,11,99.35
STU434,Pre-Calculus,11,94.55
STU434,Biology AP,11,87.08
STU434,Psychology AP,11,89.64
STU434,European History AP,11,95.07
STU99,English Literature and Composition AP,11,88.82
STU99,Studio Art 3-D Design AP,11,97.56
STU99,Spanish IV,11,94.68
STU99,Pre-Calculus,11,89.53
STU99,Marine Science Honors,11,97.89
STU99,Psychology AP,11,89.59
STU628,English Literature and Composition AP,11,95.58
STU628,Spanish IV Honors,11,93.65
STU628,Pre-Calculus Honors,11,87.19
STU628,Biology AP,11,93.16
STU628,Government and Politics: United States AP,11,93.85
STU628,AP Seminar (Capstone Year 1),11,92.87
STU763,English Language and Composition AP,11,87.56
STU763,Spanish IV,11,89.63
STU763,Calculus AB AP,11,82.76
STU763,Data Structures Post-AP,11,83.86
STU763,Physics I AP,11,86.7
STU763,Psychology AP,11,83.35
STU261,English Literature and Composition AP,11,92.36
STU261,Spanish Literature and Culture AP,11,94.02
STU261,Pre-Calculus,11,95.75
STU261,Environmental Science AP,11,92.9
STU261,Government and Politics: United States AP,11,95.31
STU261,AP Seminar (Capstone Year 1),11,92.87
STU291,English Literature and Composition AP,11,90.14
STU291,Spanish IV Honors,11,94.49
STU291,Pre-Calculus,11,88.43
STU291,Environmental Science AP,11,92.37
STU291,European History AP,11,97.11
STU237,English Literature and Composition AP,11,92.16
STU237,Chinese IV Honors,11,94.42
STU237,Calculus AB AP,11,91.38
STU237,Computer Science A AP,11,92.92
STU237,Biology AP,11,94.83
STU237,Psychology AP,11,87.16
STU237,AP Seminar (Capstone Year 1),11,82.69
STU82,English Literature and Composition AP,11,96.64
STU82,Spanish IV Honors,11,96.66
STU82,Calculus AB AP,11,93.25
STU82,Data Structures Post-AP,11,93.7
STU82,Biology AP,11,96.77
STU82,Science Research II Advanced,11,97
STU82,Microeconomics AP,11,94.87
STU757,English Literature and Composition AP,11,93.47
STU757,Spanish III,11,93.99
STU757,Calculus BC AP,11,91.43
STU757,Biology AP,11,89.52
STU757,European History AP,11,94.09
STU757,Microeconomics AP,11,92.79
STU513,English Literature and Composition AP,11,93.25
STU513,Spanish Literature and Culture AP,11,96.45
STU513,Calculus AB AP,11,96.25
STU513,Computer Science A AP,11,96.85
STU513,Chemistry AP,11,96.28
STU513,Science Research II Advanced,11,91
STU513,Microeconomics AP,11,94.97
STU279,English Literature and Composition AP,11,91.73
STU279,Spanish IV,11,87.5
STU279,Pre-Calculus,11,84.79
STU279,Environmental Science AP,11,89.84
STU279,European History AP,11,92.93
STU279,Government and Politics: United States AP,11,94.02
STU721,English Language and Composition AP,11,90.84
STU721,Latin III Honors,11,95.22
STU721,Pre-Calculus Honors,11,91.61
STU721,Data Structures Post-AP,11,93.89
STU721,Biology AP,11,93.33
STU721,European History AP,11,87.98
STU211,English Literature and Composition AP,11,91.54
STU211,Spanish IV Honors,11,97.69
STU211,Pre-Calculus Honors,11,91.96
STU211,Environmental Science AP,11,88.78
STU211,Anatomy and Physiology Honors,11,92.55
STU211,European History AP,11,96.56
STU766,English Literature and Composition AP,11,91.61
STU766,Spanish IV,11,89.22
STU766,Pre-Calculus,11,90.85
STU766,Environmental Science AP,11,88.73
STU766,European History AP,11,88.44
STU766,AP Seminar (Capstone Year 1),11,90.37
STU766,Social Entrepreneurship II Advanced,11,95.93
STU223,English Language and Composition AP,11,88.36
STU223,Chinese IV Honors,11,95.38
STU223,Calculus AB AP,11,90.4
STU223,Data Structures Post-AP,11,89.88
STU223,Physics I AP,11,89.27
STU223,Microeconomics AP,11,83.93
STU336,English Literature and Composition AP,11,92.3
STU336,Spanish IV Honors,11,98.8
STU336,Calculus AB AP,11,91.15
STU336,Environmental Science AP,11,94.18
STU336,Government and Politics: United States AP,11,95.23
STU336,Social Entrepreneurship II Advanced,11,97.93
STU774,English Literature and Composition AP,11,94.77
STU774,Spanish III,11,98.46
STU774,Calculus AB AP,11,97.45
STU774,Chemistry AP,11,97.97
STU774,Psychology AP,11,97.66
STU774,European History AP,11,98.63
STU350,English Literature and Composition AP,11,96.88
STU350,Chinese IV Honors,11,94.18
STU350,Pre-Calculus Honors,11,93.71
STU350,Biology AP,11,93.26
STU350,Psychology AP,11,97.43
STU350,AP Seminar (Capstone Year 1),11,93.33
STU41,English Literature and Composition AP,11,94.63
STU41,Chinese IV Honors,11,97.17
STU41,Calculus BC AP,11,97.02
STU41,Biology AP,11,94.8
STU41,European History AP,11,98.34
STU41,Microeconomics AP,11,97.2
STU32,English Literature and Composition AP,11,96.66
STU32,Studio Art Drawing AP,11,97.04
STU32,Spanish IV Honors,11,97.99
STU32,Calculus AB AP,11,95.42
STU32,Data Structures Post-AP,11,95.5
STU32,Biology AP,11,94.24
STU32,Science Research II Advanced,11,94
STU32,Microeconomics AP,11,97.89
STU754,English Literature and Composition AP,11,88.43
STU754,Talented Writers Program II Honors,11,90.93
STU754,Art History AP,11,97.35
STU754,Latin III Honors,11,98.29
STU754,Calculus I Honors,11,97.07
STU754,Biology AP,11,84.15
STU754,Psychology AP,11,86.17
STU252,English Literature and Composition AP,11,87.97
STU252,Studio Art 3-D Design AP,11,94.68
STU252,Spanish IV,11,89.49
STU252,Pre-Calculus,11,86.06
STU252,Marine Science Honors,11,95.27
STU252,European History AP,11,93.05
STU252,Government and Politics: United States AP,11,91.3
STU24,English Literature and Composition AP,11,89.83
STU24,Studio Art 3-D Design AP,11,97.44
STU24,Spanish IV,11,86.46
STU24,Pre-Calculus,11,93.03
STU24,Marine Science Honors,11,96.86
STU24,Government and Politics: United States AP,11,85.12
STU22,English Literature and Composition AP,11,91.52
STU22,Spanish Literature and Culture AP,11,90.37
STU22,Pre-Calculus,11,86.63
STU22,Environmental Science AP,11,90.9
STU22,Psychology AP,11,91.9
