,StudentID,Course,Grade,Section_Grade,Course_Type
2424,STU813,English Language and Composition AP,10,96.67,English
2425,STU813,Latin IV Honors,10,99.08,Foreign Language
2426,STU813,Pre-Calculus Honors,10,97.43,Math
2427,STU813,Biology Honors,10,100.0,Science
2428,STU813,United States History AP,10,101.62,Humanities
2429,STU813,Government and Politics: United States AP,10,101.31,Humanities
2430,STU813,Social Entrepreneurship I Honors,10,100.0,Entrepreneurship
2431,STU390,English Language and Composition AP,10,90.15,English
2432,STU390,Latin II Honors,10,99.13,Foreign Language
2433,STU390,Pre-Calculus Honors,10,83.92,Math
2434,STU390,Computer Science Principles AP,10,94.49,Computer Science
2435,STU390,Biology Honors,10,87.27,Science
2436,STU390,United States History AP,10,90.89,Humanities
2437,STU740,English Language and Composition AP,10,96.67,English
2438,STU740,Chinese III Honors,10,97.41,Foreign Language
2439,STU740,Pre-Calculus Honors,10,99.25,Math
2440,STU740,Computer Science A AP,10,98.41,Computer Science
2441,STU740,Chemistry AP,10,95.41,Science
2442,STU740,Science Research I Honors,10,95.0,unknown
2443,STU740,United States History AP,10,96.78,Humanities
2444,STU338,English Language and Composition AP,10,90.0,English
2445,STU338,Spanish III Honors,10,94.74,Foreign Language
2446,STU338,Calculus AB AP,10,92.35,Math
2447,STU338,Computer Science A AP,10,92.55,Computer Science
2448,STU338,Biology Honors,10,95.56,Science
2449,STU338,Anatomy and Physiology Honors,10,93.68,Science
2450,STU338,United States History AP,10,95.56,Humanities
2451,STU299,English II Honors,10,90.2,English
2452,STU299,Spanish III Honors,10,90.0,Foreign Language
2453,STU299,Geometry Honors,10,91.43,Math
2454,STU299,Computer Science A AP,10,82.05,Computer Science
2455,STU299,Biology Honors,10,83.46,Science
2456,STU299,United States History AP,10,87.71,Humanities
2457,STU152,English Language and Composition AP,10,95.58,English
2458,STU152,French III Honors,10,91.74,Foreign Language
2459,STU152,Pre-Calculus Honors,10,89.1,Math
2460,STU152,Computer Science A AP,10,93.1,Computer Science
2461,STU152,Biology Honors,10,94.63,Science
2462,STU152,United States History AP,10,93.39,Humanities
2463,STU784,English Language and Composition AP,10,93.02,English
2464,STU784,Spanish Language and Culture AP (for Heritage Speakers),10,96.36,Foreign Language
2465,STU784,Geometry Honors,10,87.27,Math
2466,STU784,Computer Science Principles AP,10,93.7,Computer Science
2467,STU784,Biology Honors,10,86.57,Science
2468,STU784,United States History AP,10,86.57,Humanities
2469,STU720,English II Honors,10,88.47,English
2470,STU720,Spanish III,10,96.1,Foreign Language
2471,STU720,Geometry,10,91.27,Math
2472,STU720,Biology,10,92.01,Science
2473,STU720,United States History Honors,10,91.83,Humanities
2474,STU720,Holocaust History Honors,10,96.56,Humanities
2475,STU806,English Language and Composition AP,10,96.5,English
2476,STU806,Latin II Honors,10,97.2,Foreign Language
2477,STU806,Pre-Calculus Honors,10,85.97,Math
2478,STU806,Biology Honors,10,93.07,Science
2479,STU806,United States History AP,10,87.09,Humanities
2480,STU806,Psychology AP,10,92.86,Psychology
2481,STU301,English Language and Composition AP,10,93.64,English
2482,STU301,Chinese III Honors,10,93.09,Foreign Language
2483,STU301,Pre-Calculus Honors,10,85.9,Math
2484,STU301,Biology Honors,10,90.73,Science
2485,STU301,United States History AP,10,91.2,Humanities
2486,STU62,English Literature and Composition AP,11,87.94,English
2487,STU62,Spanish IV Honors,11,92.52,Foreign Language
2488,STU62,Calculus AB AP,11,76.45,Math
2489,STU62,Environmental Science AP,11,89.65,unknown
2490,STU62,Psychology AP,11,89.55,Psychology
2491,STU62,European History AP,11,84.36,Humanities
2492,STU62,Government and Politics: United States AP,11,84.84,Humanities
2493,STU287,English Literature and Composition AP,11,93.4,English
2494,STU287,Spanish IV Honors,11,99.35,Foreign Language
2495,STU287,Calculus AB AP,11,96.1,Math
2496,STU287,Computer Science A AP,11,96.04,Computer Science
2497,STU287,Biology AP,11,98.92,Science
2498,STU287,Anatomy and Physiology Honors,11,99.06,Science
2499,STU287,European History AP,11,97.26,Humanities
2500,STU583,English Literature and Composition AP,11,90.01,English
2501,STU583,Spanish IV Honors,11,94.5,Foreign Language
2502,STU583,Calculus AB AP,11,89.94,Math
2503,STU583,Physics I AP,11,89.37,Science
2504,STU583,Social Entrepreneurship II Advanced,11,96.15,Entrepreneurship
2505,STU583,Microeconomics AP,11,90.15,Humanities
2506,STU225,English Literature and Composition AP,11,92.54,English
2507,STU225,Spanish IV Honors,11,97.57,Foreign Language
2508,STU225,Calculus AB AP,11,89.65,Math
2509,STU225,Data Structures Post-AP,11,90.35,Computer Science
2510,STU225,Biology AP,11,94.25,Science
2511,STU225,Government and Politics: United States AP,11,96.44,Humanities
2512,STU225,AP Seminar (Capstone Year 1),11,92.71,Research
2513,STU585,English Literature and Composition AP,11,91.36,English
2514,STU585,Spanish IV Honors,11,93.11,Foreign Language
2515,STU585,Calculus AB AP,11,85.9,Math
2516,STU585,Computer Science Principles AP,11,96.16,Computer Science
2517,STU585,Physics I AP,11,88.91,Science
2518,STU585,AP Seminar (Capstone Year 1),11,92.69,Research
2519,STU191,English Literature and Composition AP,11,91.51,English
2520,STU191,French IV Honors,11,88.39,Foreign Language
2521,STU191,Calculus AB AP,11,86.91,Math
2522,STU191,Chemistry AP,11,90.22,Science
2523,STU191,European History AP,11,90.56,Humanities
2524,STU191,Microeconomics AP,11,93.82,Humanities
2525,STU770,English Literature and Composition AP,11,96.64,English
2526,STU770,Spanish IV Honors,11,98.44,Foreign Language
2527,STU770,Calculus AB AP,11,91.6,Math
2528,STU770,Biology AP,11,92.97,Science
2529,STU770,Organic Chemistry Post-AP,11,98.02,Science
2530,STU770,Science Research II Advanced,11,97.0,unknown
2531,STU770,European History AP,11,95.2,Humanities
2532,STU275,English Language and Composition AP,11,90.08,English
2533,STU275,Spanish IV Honors,11,89.64,Foreign Language
2534,STU275,Pre-Calculus,11,81.75,Math
2535,STU275,Computer Science Principles AP,11,85.16,Computer Science
2536,STU275,Marine Science Honors,11,84.77,unknown
2537,STU275,Constitutional Law Honors,11,90.88,Law and Politics
2538,STU486,English Literature and Composition AP,11,90.86,English
2539,STU486,Spanish IV Honors,11,98.03,Foreign Language
2540,STU486,Pre-Calculus Honors,11,91.75,Math
2541,STU486,Biology AP,11,85.51,Science
2542,STU486,Psychology AP,11,91.2,Psychology
2543,STU486,Government and Politics: United States AP,11,94.88,Humanities
2544,STU1,English Language and Composition AP,11,92.83,English
2545,STU1,Spanish Literature and Culture AP,11,92.81,Foreign Language
2546,STU1,Calculus AB AP,11,95.64,Math
2547,STU1,Biology AP,11,93.51,Science
2548,STU1,Microeconomics AP,11,92.38,Humanities
2549,STU272,English Language and Composition AP,11,92.09,English
2550,STU272,Spanish IV,11,87.6,Foreign Language
2551,STU272,Pre-Calculus,11,87.55,Math
2552,STU272,Anatomy and Physiology Honors,11,82.54,Science
2553,STU272,United States History Honors,11,91.02,Humanities
2554,STU272,Psychology AP,11,83.68,Psychology
2555,STU569,English Literature and Composition AP,11,94.55,English
2556,STU569,Studio Art 2-D Design AP,11,91.52,Arts
2557,STU569,Chinese IV Honors,11,98.17,Foreign Language
2558,STU569,Calculus AB AP,11,86.35,Math
2559,STU569,Data Structures Post-AP,11,87.83,Computer Science
2560,STU569,Biology AP,11,88.1,Science
2561,STU569,Microeconomics AP,11,94.16,Humanities
2562,STU10,English Language and Composition AP,11,87.43,English
2563,STU10,Spanish IV Honors,11,97.26,Foreign Language
2564,STU10,Pre-Calculus Honors,11,86.87,Math
2565,STU10,Astronomy Honors,11,91.96,Science
2566,STU10,Government and Politics: United States AP,11,88.88,Humanities
2567,STU368,English Literature and Composition AP,11,98.27,English
2568,STU368,Spanish IV Honors,11,99.63,Foreign Language
2569,STU368,Statistics AP,11,96.31,Math
2570,STU368,Calculus BC AP,11,99.43,Math
2571,STU368,Biology AP,11,94.04,Science
2572,STU368,Social Entrepreneurship II Advanced,11,97.82,Entrepreneurship
2573,STU368,Microeconomics AP,11,97.79,Humanities
2574,STU21,English Literature and Composition AP,11,90.53,English
2575,STU21,Spanish IV,11,92.74,Foreign Language
2576,STU21,Pre-Calculus Honors,11,90.23,Math
2577,STU21,Environmental Science AP,11,91.61,unknown
2578,STU21,Psychology AP,11,94.64,Psychology
2579,STU21,European History AP,11,93.34,Humanities
2580,STU121,English Language and Composition AP,11,91.64,English
2581,STU121,Spanish Literature and Culture AP,11,82.42,Foreign Language
2582,STU121,French IV Honors,11,80.24,Foreign Language
2583,STU121,Pre-Calculus,11,83.38,Math
2584,STU121,Environmental Science AP,11,82.84,unknown
2585,STU121,European History AP,11,89.61,Humanities
2586,STU577,English Language and Composition AP,11,88.18,English
2587,STU577,Studio Art 3-D Design AP,11,89.61,Arts
2588,STU577,Spanish IV,11,91.88,Foreign Language
2589,STU577,Pre-Calculus,11,85.56,Math
2590,STU577,Environmental Science AP,11,89.69,unknown
2591,STU577,European History AP,11,93.76,Humanities
2592,STU577,Government and Politics: United States AP,11,93.28,Humanities
2593,STU233,English Language and Composition AP,11,88.7,English
2594,STU233,Spanish IV,11,92.55,Foreign Language
2595,STU233,Pre-Calculus,11,93.75,Math
2596,STU233,Chemistry AP,11,80.42,Science
2597,STU233,Anatomy and Physiology Honors,11,92.51,Science
2598,STU233,European History AP,11,93.29,Humanities
2599,STU233,Government and Politics: United States AP,11,90.16,Humanities
2600,STU292,English Language and Composition AP,11,86.76,English
2601,STU292,Studio Art 2-D Design AP,11,82.22,Arts
2602,STU292,Spanish IV,11,90.4,Foreign Language
2603,STU292,Pre-Calculus,11,80.92,Math
2604,STU292,Anatomy and Physiology Honors,11,89.56,Science
2605,STU292,Psychology AP,11,83.43,Psychology
2606,STU440,English Literature and Composition AP,11,87.4,English
2607,STU440,Studio Art Drawing AP,11,83.83,Arts
2608,STU440,Studio Art 3-D Design AP,11,93.05,Arts
2609,STU440,Chinese IV Honors,11,93.03,Foreign Language
2610,STU440,Pre-Calculus Honors,11,81.34,Math
2611,STU440,Anatomy and Physiology Honors,11,91.0,Science
2612,STU440,Psychology AP,11,87.5,Psychology
2613,STU379,English Literature and Composition AP,11,93.98,English
2614,STU379,Studio Art Drawing AP,11,97.39,Arts
2615,STU379,French IV Honors,11,92.8,Foreign Language
2616,STU379,Pre-Calculus Honors,11,92.86,Math
2617,STU379,Computer Science A AP,11,95.47,Computer Science
2618,STU379,Biology AP,11,96.78,Science
2619,STU379,European History AP,11,92.93,Humanities
2620,STU196,English Language and Composition AP,11,91.13,English
2621,STU196,Spanish Literature and Culture AP,11,87.74,Foreign Language
2622,STU196,Chinese IV Honors,11,93.91,Foreign Language
2623,STU196,Pre-Calculus,11,94.26,Math
2624,STU196,Anatomy and Physiology Honors,11,92.6,Science
2625,STU196,European History AP,11,91.85,Humanities
2626,STU439,English Literature and Composition AP,11,89.08,English
2627,STU439,Spanish IV Honors,11,95.9,Foreign Language
2628,STU439,Pre-Calculus,11,94.76,Math
2629,STU439,Marine Science Honors,11,95.21,unknown
2630,STU439,European History AP,11,93.68,Humanities
2631,STU439,Government and Politics: United States AP,11,93.56,Humanities
2632,STU305,English Literature and Composition AP,11,90.19,English
2633,STU305,Spanish IV Honors,11,90.8,Foreign Language
2634,STU305,Pre-Calculus Honors,11,90.03,Math
2635,STU305,Biology AP,11,94.18,Science
2636,STU305,Anatomy and Physiology Honors,11,97.3,Science
2637,STU305,Psychology AP,11,90.39,Psychology
2638,STU835,English Language and Composition AP,11,84.28,English
2639,STU835,Studio Art Drawing AP,11,97.0,Arts
2640,STU835,Spanish IV,11,92.31,Foreign Language
2641,STU835,Pre-Calculus Honors,11,82.66,Math
2642,STU835,Biology AP,11,81.27,Science
2643,STU835,United States History Honors,11,91.82,Humanities
2644,STU747,English Literature and Composition AP,11,92.13,English
2645,STU747,Spanish IV,11,88.94,Foreign Language
2646,STU747,Pre-Calculus,11,92.81,Math
2647,STU747,Environmental Science AP,11,89.9,unknown
2648,STU747,Psychology AP,11,89.25,Psychology
2649,STU747,European History AP,11,91.69,Humanities
2650,STU342,English Language and Composition AP,11,90.57,English
2651,STU342,Spanish IV,11,87.95,Foreign Language
2652,STU342,Pre-Calculus,11,89.55,Math
2653,STU342,Computer Science Principles AP,11,87.72,Computer Science
2654,STU342,Anatomy and Physiology Honors,11,89.52,Science
2655,STU342,Psychology AP,11,85.07,Psychology
2656,STU738,English Language and Composition AP,11,94.77,English
2657,STU738,Spanish IV,11,96.59,Foreign Language
2658,STU738,Calculus BC AP,11,97.65,Math
2659,STU738,Physics I AP,11,98.0,Science
2660,STU738,Astronomy Honors,11,97.77,Science
2661,STU738,Science Research II Advanced,11,95.0,unknown
2662,STU738,Microeconomics AP,11,93.47,Humanities
2663,STU664,English Literature and Composition AP,11,88.64,English
2664,STU664,Art History AP,11,92.25,Humanities
2665,STU664,Music Theory Post-AP II: Instrumental Orchestration,11,99.0,Arts
2666,STU664,Spanish III,11,93.18,Foreign Language
2667,STU664,Pre-Calculus,11,89.59,Math
2668,STU664,Astronomy Honors,11,91.6,Science
2669,STU664,European History AP,11,91.15,Humanities
2670,STU242,English Language and Composition AP,11,91.72,English
2671,STU242,Spanish IV,11,86.69,Foreign Language
2672,STU242,Pre-Calculus,11,87.15,Math
2673,STU242,Marine Science Honors,11,94.58,unknown
2674,STU242,European History AP,11,89.61,Humanities
2675,STU787,English Language and Composition AP,11,88.5,English
2676,STU787,Studio Art Drawing AP,11,91.0,Arts
2677,STU787,Art History AP,11,92.24,Humanities
2678,STU787,Spanish IV,11,86.44,Foreign Language
2679,STU787,Pre-Calculus,11,83.45,Math
2680,STU787,Marine Science Honors,11,95.03,unknown
2681,STU3,English Literature and Composition AP,11,96.89,English
2682,STU3,Talented Writers Program II Honors,11,95.2,English
2683,STU3,Spanish IV Honors,11,99.35,Foreign Language
2684,STU3,Calculus AB AP,11,93.1,Math
2685,STU3,Data Structures Post-AP,11,96.39,Computer Science
2686,STU3,Biology AP,11,96.78,Science
2687,STU3,European History AP,11,98.93,Humanities
2688,STU502,English Literature and Composition AP,11,93.78,English
2689,STU502,Chinese IV Honors,11,93.04,Foreign Language
2690,STU502,Environmental Science AP,11,94.3,unknown
2691,STU502,European History AP,11,92.31,Humanities
2692,STU126,English Literature and Composition AP,11,88.82,English
2693,STU126,Spanish IV,11,89.74,Foreign Language
2694,STU126,Pre-Calculus,11,87.7,Math
2695,STU126,Anatomy and Physiology Honors,11,91.35,Science
2696,STU126,Psychology AP,11,85.59,Psychology
2697,STU126,European History AP,11,93.88,Humanities
2698,STU126,Constitutional Law Honors,11,99.26,Law and Politics
2699,STU458,English Literature and Composition AP,11,89.99,English
2700,STU458,Studio Art 3-D Design AP,11,96.83,Arts
2701,STU458,Art History AP,11,94.43,Humanities
2702,STU458,Spanish Literature and Culture AP,11,89.57,Foreign Language
2703,STU458,Latin III Honors,11,96.26,Foreign Language
2704,STU458,Pre-Calculus,11,87.93,Math
2705,STU458,Marine Science Honors,11,95.43,unknown
2706,STU458,European History AP,11,96.79,Humanities
2707,STU194,English Literature and Composition AP,11,96.24,English
2708,STU194,Studio Art 3-D Design AP,11,96.59,Arts
2709,STU194,Spanish IV Honors,11,96.74,Foreign Language
2710,STU194,Calculus AB AP,11,91.9,Math
2711,STU194,Biology AP,11,93.22,Science
2712,STU194,European History AP,11,98.57,Humanities
2713,STU344,English Language and Composition AP,11,92.2,English
2714,STU344,Studio Art 2-D Design AP,11,95.13,Arts
2715,STU344,Spanish IV,11,92.25,Foreign Language
2716,STU344,Pre-Calculus Honors,11,91.07,Math
2717,STU344,Data Structures Post-AP,11,90.76,Computer Science
2718,STU344,Biology AP,11,92.5,Science
2719,STU344,Government and Politics: United States AP,11,92.26,Humanities
2720,STU579,English Literature and Composition AP,11,95.34,English
2721,STU579,Studio Art Drawing AP,11,97.0,Arts
2722,STU579,Spanish IV Honors,11,99.54,Foreign Language
2723,STU579,Calculus AB AP,11,97.1,Math
2724,STU579,Data Structures Post-AP,11,98.2,Computer Science
2725,STU579,Biology AP,11,98.95,Science
2726,STU579,European History AP,11,98.81,Humanities
2727,STU214,English Literature and Composition AP,11,86.57,English
2728,STU214,French IV Honors,11,82.17,Foreign Language
2729,STU214,Pre-Calculus,11,89.53,Math
2730,STU214,Anatomy and Physiology Honors,11,92.83,Science
2731,STU214,World History AP,11,87.35,Humanities
2732,STU111,English Language and Composition AP,11,86.94,English
2733,STU111,Studio Art Drawing AP,11,90.52,Arts
2734,STU111,Spanish IV,11,89.06,Foreign Language
2735,STU111,Pre-Calculus,11,90.35,Math
2736,STU111,Anatomy and Physiology Honors,11,83.83,Science
2737,STU111,Psychology AP,11,86.22,Psychology
2738,STU111,European History AP,11,86.56,Humanities
2739,STU409,English Language and Composition AP,11,87.9,English
2740,STU409,Studio Art 2-D Design AP,11,94.39,Arts
2741,STU409,Spanish IV,11,83.22,Foreign Language
2742,STU409,Pre-Calculus,11,75.5,Math
2743,STU409,Astronomy Honors,11,86.89,Science
2744,STU409,International Relations Honors,11,87.91,Law and Politics
2745,STU25,English Language and Composition AP,11,93.78,English
2746,STU25,Chinese IV Honors,11,90.34,Foreign Language
2747,STU25,Pre-Calculus Honors,11,83.51,Math
2748,STU25,Environmental Science AP,11,92.89,unknown
2749,STU25,European History AP,11,93.84,Humanities
2750,STU25,Government and Politics: United States AP,11,90.27,Humanities
2751,STU717,English Language and Composition AP,11,92.51,English
2752,STU717,Latin III Honors,11,85.62,Foreign Language
2753,STU717,Pre-Calculus,11,76.86,Math
2754,STU717,Marine Science Honors,11,84.86,unknown
2755,STU717,United States History AP,11,79.75,Humanities
2756,STU717,Government and Politics: United States AP,11,84.72,Humanities
2757,STU195,English Literature and Composition AP,11,91.25,English
2758,STU195,Spanish IV,11,91.54,Foreign Language
2759,STU195,Pre-Calculus Honors,11,91.47,Math
2760,STU195,Biology AP,11,92.86,Science
2761,STU195,Psychology AP,11,94.98,Psychology
2762,STU195,European History AP,11,95.82,Humanities
2763,STU776,English Literature and Composition AP,11,91.59,English
2764,STU776,Spanish III,11,92.64,Foreign Language
2765,STU776,Calculus I Honors,11,95.62,Math
2766,STU776,Environmental Science AP,11,90.57,unknown
2767,STU776,Marine Science Honors,11,95.8,unknown
2768,STU776,AP Seminar (Capstone Year 1),11,88.8,Research
2769,STU98,English Literature and Composition AP,11,91.73,English
2770,STU98,Studio Art 3-D Design AP,11,99.27,Arts
2771,STU98,Spanish IV Honors,11,93.19,Foreign Language
2772,STU98,Pre-Calculus,11,90.55,Math
2773,STU98,Biology AP,11,84.6,Science
2774,STU98,Government and Politics: United States AP,11,94.92,Humanities
2775,STU98,AP Seminar (Capstone Year 1),11,91.12,Research
2776,STU587,English Literature and Composition AP,11,92.9,English
2777,STU587,Spanish IV Honors,11,98.43,Foreign Language
2778,STU587,Calculus BC AP,11,90.1,Math
2779,STU587,Data Structures Post-AP,11,88.45,Computer Science
2780,STU587,Chemistry AP,11,90.68,Science
2781,STU587,Science Research II Advanced,11,93.0,unknown
2782,STU587,Microeconomics AP,11,92.07,Humanities
2783,STU35,English Literature and Composition AP,11,96.29,English
2784,STU35,Spanish IV Honors,11,99.07,Foreign Language
2785,STU35,Calculus AB AP,11,91.9,Math
2786,STU35,Biology AP,11,98.13,Science
2787,STU35,Astronomy Honors,11,98.56,Science
2788,STU35,Science Research II Advanced,11,94.0,unknown
2789,STU35,European History AP,11,97.53,Humanities
2790,STU665,English Literature and Composition AP,11,88.82,English
2791,STU665,Studio Art 2-D Design AP,11,95.35,Arts
2792,STU665,Chinese IV Honors,11,95.16,Foreign Language
2793,STU665,Calculus AB AP,11,86.31,Math
2794,STU665,Biology AP,11,80.2,Science
2795,STU665,Government and Politics: United States AP,11,89.77,Humanities
2796,STU665,AP Seminar (Capstone Year 1),11,90.9,Research
2797,STU487,English Literature and Composition AP,11,95.05,English
2798,STU487,Spanish IV Honors,11,99.57,Foreign Language
2799,STU487,Calculus BC AP,11,98.83,Math
2800,STU487,Computer Science A AP,11,98.11,Computer Science
2801,STU487,Biology AP,11,99.98,Science
2802,STU487,Organic Chemistry Post-AP,11,98.77,Science
2803,STU487,Microeconomics AP,11,98.84,Humanities
2804,STU73,English Literature and Composition AP,11,89.39,English
2805,STU73,Spanish IV Honors,11,92.89,Foreign Language
2806,STU73,Calculus AB AP,11,84.26,Math
2807,STU73,Physics I AP,11,89.78,Science
2808,STU73,European History AP,11,91.44,Humanities
2809,STU73,Microeconomics AP,11,92.82,Humanities
2810,STU674,English Literature and Composition AP,11,97.05,English
2811,STU674,Spanish IV Honors,11,98.92,Foreign Language
2812,STU674,Pre-Calculus Honors,11,94.83,Math
2813,STU674,Environmental Science AP,11,98.73,unknown
2814,STU674,Psychology AP,11,98.49,Psychology
2815,STU674,European History AP,11,98.66,Humanities
2816,STU594,English Language and Composition AP,11,87.13,English
2817,STU594,Studio Art 3-D Design AP,11,96.83,Arts
2818,STU594,French IV,11,86.41,Foreign Language
2819,STU594,Pre-Calculus,11,90.48,Math
2820,STU594,Marine Science Honors,11,91.49,unknown
2821,STU594,Government and Politics: United States AP,11,88.36,Humanities
2822,STU594,International Relations Honors,11,95.58,Law and Politics
2823,STU212,English Language and Composition AP,11,91.11,English
2824,STU212,Art History AP,11,94.29,Humanities
2825,STU212,Chinese IV,11,92.03,Foreign Language
2826,STU212,Pre-Calculus,11,82.25,Math
2827,STU212,Marine Science Honors,11,91.47,unknown
2828,STU212,European History AP,11,88.54,Humanities
2829,STU521,English Language and Composition AP,11,90.41,English
2830,STU521,Chinese IV,11,90.1,Foreign Language
2831,STU521,Pre-Calculus Honors,11,78.23,Math
2832,STU521,Environmental Science AP,11,90.16,unknown
2833,STU521,Marine Science Honors,11,94.35,unknown
2834,STU521,European History AP,11,89.77,Humanities
2835,STU521,Government and Politics: United States AP,11,91.15,Humanities
2836,STU817,English Language and Composition AP,11,93.05,English
2837,STU817,Spanish V Honors,11,96.79,Foreign Language
2838,STU817,Pre-Calculus Honors,11,89.98,Math
2839,STU817,Computer Science Principles AP,11,96.79,Computer Science
2840,STU817,Environmental Science AP,11,95.31,unknown
2841,STU817,World History AP,11,97.55,Humanities
2842,STU817,AP Seminar (Capstone Year 1),11,89.0,Research
2843,STU471,English Literature and Composition AP,11,96.28,English
2844,STU471,Latin III Honors,11,98.14,Foreign Language
2845,STU471,Calculus AB AP,11,95.16,Math
2846,STU471,Biology AP,11,97.2,Science
2847,STU471,AP Seminar (Capstone Year 1),11,97.5,Research
2848,STU471,Social Entrepreneurship II Advanced,11,98.04,Entrepreneurship
2849,STU484,English Language and Composition AP,11,95.08,English
2850,STU484,Chinese IV Honors,11,97.66,Foreign Language
2851,STU484,Calculus BC AP,11,96.68,Math
2852,STU484,Data Structures Post-AP,11,97.0,Computer Science
2853,STU484,Chemistry AP,11,98.38,Science
2854,STU484,European History AP,11,93.55,Humanities
2855,STU716,English Literature and Composition AP,11,96.05,English
2856,STU716,Chinese IV Honors,11,90.52,Foreign Language
2857,STU716,Calculus AB AP,11,89.48,Math
2858,STU716,Chemistry AP,11,90.7,Science
2859,STU716,Environmental Science AP,11,92.16,unknown
2860,STU716,European History AP,11,90.76,Humanities
2861,STU716,Government and Politics: United States AP,11,93.73,Humanities
2862,STU442,English Language and Composition AP,11,93.08,English
2863,STU442,Talented Writers Program I Honors,11,89.11,English
2864,STU442,Spanish Literature and Culture AP,11,87.77,Foreign Language
2865,STU442,Pre-Calculus,11,89.69,Math
2866,STU442,Marine Science Honors,11,94.09,unknown
2867,STU442,Government and Politics: United States AP,11,82.39,Humanities
2868,STU733,English Literature and Composition AP,11,95.94,English
2869,STU733,Art History AP,11,99.07,Humanities
2870,STU733,Spanish III Honors,11,93.5,Foreign Language
2871,STU733,Calculus AB AP,11,93.3,Math
2872,STU733,Biology AP,11,95.64,Science
2873,STU733,Astronomy Honors,11,96.13,Science
2874,STU733,European History AP,11,96.34,Humanities
2875,STU436,English Language and Composition AP,11,84.19,English
2876,STU436,Studio Art 3-D Design AP,11,82.2,Arts
2877,STU436,Spanish IV,11,83.54,Foreign Language
2878,STU436,Pre-Calculus,11,84.97,Math
2879,STU436,Marine Science Honors,11,90.19,unknown
2880,STU436,Psychology AP,11,75.75,Psychology
2881,STU71,English Literature and Composition AP,11,93.48,English
2882,STU71,Chinese IV Honors,11,93.21,Foreign Language
2883,STU71,Pre-Calculus,11,96.5,Math
2884,STU71,Biology AP,11,90.72,Science
2885,STU71,European History AP,11,95.31,Humanities
2886,STU48,English Language and Composition AP,11,93.51,English
2887,STU48,Studio Art 2-D Design AP,11,93.87,Arts
2888,STU48,Spanish IV,11,93.88,Foreign Language
2889,STU48,Pre-Calculus Honors,11,95.03,Math
2890,STU48,Environmental Science AP,11,91.43,unknown
2891,STU48,Government and Politics: United States AP,11,93.3,Humanities
2892,STU270,English Language and Composition AP,11,88.96,English
2893,STU270,Spanish IV,11,95.01,Foreign Language
2894,STU270,Pre-Calculus Honors,11,81.18,Math
2895,STU270,Environmental Science AP,11,89.48,unknown
2896,STU270,Psychology AP,11,89.19,Psychology
2897,STU270,European History AP,11,91.38,Humanities
2898,STU64,English Literature and Composition AP,11,91.63,English
2899,STU64,Spanish IV Honors,11,98.38,Foreign Language
2900,STU64,Calculus BC AP,11,94.72,Math
2901,STU64,Data Structures Post-AP,11,95.95,Computer Science
2902,STU64,Physics I AP,11,93.07,Science
2903,STU64,Environmental Science AP,11,95.48,unknown
2904,STU64,Microeconomics AP,11,94.2,Humanities
2905,STU838,English Literature and Composition AP,11,89.82,English
2906,STU838,Spanish Language and Culture AP (for Heritage Speakers),11,96.94,Foreign Language
2907,STU838,Calculus AB AP,11,91.15,Math
2908,STU838,Biology AP,11,87.61,Science
2909,STU838,Environmental Science AP,11,92.85,unknown
2910,STU838,Psychology AP,11,92.83,Psychology
2911,STU586,English Literature and Composition AP,11,94.85,English
2912,STU586,French IV Honors,11,94.69,Foreign Language
2913,STU586,Calculus AB AP,11,93.99,Math
2914,STU586,Biology AP,11,91.75,Science
2915,STU586,AP Seminar (Capstone Year 1),11,96.11,Research
2916,STU586,Psychology Research and Applications Post-AP,11,100.0,Psychology
2917,STU312,English Literature and Composition AP,11,94.54,English
2918,STU312,French IV Honors,11,95.09,Foreign Language
2919,STU312,Pre-Calculus,11,93.7,Math
2920,STU312,Environmental Science AP,11,91.16,unknown
2921,STU312,Psychology AP,11,91.14,Psychology
2922,STU312,European History AP,11,93.91,Humanities
2923,STU312,Social Entrepreneurship II Advanced,11,94.65,Entrepreneurship
2924,STU176,English Literature and Composition AP,11,93.46,English
2925,STU176,Chinese IV Honors,11,93.52,Foreign Language
2926,STU176,Calculus AB AP,11,94.46,Math
2927,STU176,Computer Science A AP,11,94.79,Computer Science
2928,STU176,Biology AP,11,98.9,Science
2929,STU176,Government and Politics: United States AP,11,96.35,Humanities
2930,STU176,Social Entrepreneurship II Advanced,11,95.96,Entrepreneurship
2931,STU746,English Literature and Composition AP,11,93.03,English
2932,STU746,Spanish III Honors,11,93.95,Foreign Language
2933,STU746,Calculus AB AP,11,91.01,Math
2934,STU746,Chemistry AP,11,89.17,Science
2935,STU746,Environmental Science AP,11,95.07,unknown
2936,STU746,AP Seminar (Capstone Year 1),11,88.66,Research
2937,STU263,English Language and Composition AP,11,90.66,English
2938,STU263,Studio Art 2-D Design AP,11,93.61,Arts
2939,STU263,French IV,11,83.16,Foreign Language
2940,STU263,Pre-Calculus Honors,11,85.51,Math
2941,STU263,Environmental Science AP,11,90.08,unknown
2942,STU263,United States History AP,11,91.2,Humanities
2943,STU461,English Literature and Composition AP,11,88.94,English
2944,STU461,Chinese IV Honors,11,90.11,Foreign Language
2945,STU461,Pre-Calculus,11,89.71,Math
2946,STU461,Environmental Science AP,11,88.07,unknown
2947,STU461,Psychology AP,11,86.29,Psychology
